Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
17223.0,309,3,558.04,2,3,2,232,At Risk
17224.0,500,1,100.86,1,2,1,121,Lost Customers
17225.0,581,1,131.15,1,2,1,121,Lost Customers
17226.0,308,3,895.47,2,3,3,233,At Risk
17227.0,18,12,1878.93,5,5,4,554,Champions
17228.0,15,13,2820.03,5,5,4,554,Champions
17229.0,95,2,318.76,3,3,2,332,Loyal Customers
17230.0,263,18,9388.49,2,5,5,255,At Risk
17231.0,11,25,7064.8,5,5,5,555,Champions
17232.0,2,2,417.77,5,3,2,532,Loyal Customers
17233.0,34,3,560.86,4,3,2,432,Loyal Customers
17234.0,182,1,149.89000000000001,3,2,1,321,Need Attention
17235.0,24,8,1562.98,4,5,4,454,Champions
17236.0,12,12,1929.26,5,5,4,554,Champions
17237.0,10,4,994.13,5,4,3,543,Loyal Customers
17238.0,2,32,7331.67,5,5,5,555,Champions
17239.0,312,4,1189.45,2,4,3,243,At Risk
17240.0,595,1,130.6,1,2,1,121,Lost Customers
17241.0,384,12,2736.64,2,5,4,254,At Risk
17242.0,107,5,2889.28,3,4,4,344,Loyal Customers
17243.0,0,69,20203.58,5,5,5,555,Champions
17244.0,52,5,1826.04,4,4,4,444,Champions
17245.0,204,2,371.63,2,3,2,232,At Risk
17246.0,546,2,38.92,1,3,1,131,At Risk
17247.0,14,1,280.09000000000003,5,2,1,521,Potential Loyalists
17248.0,119,2,500.54,3,3,2,332,Loyal Customers
17249.0,428,1,68.03,1,2,1,121,Lost Customers
17250.0,3,2,381.97,5,3,2,532,Loyal Customers
17251.0,362,3,798.98,2,3,3,233,At Risk
17252.0,116,2,348.91,3,3,2,332,Loyal Customers
17253.0,17,1,178.26,5,2,1,521,Potential Loyalists
17254.0,4,3,469.48,5,3,2,532,Loyal Customers
17255.0,40,4,781.7,4,4,3,443,Loyal Customers
17256.0,106,5,498.93,3,4,2,342,Loyal Customers
17257.0,435,2,189.78,1,3,1,131,At Risk
17258.0,396,2,417.3,2,3,2,232,At Risk
17259.0,147,6,1452.39,3,4,4,344,Loyal Customers
17260.0,410,1,120.95,1,2,1,121,Lost Customers
17261.0,509,1,221.59,1,2,1,121,Lost Customers
17262.0,51,11,2488.76,4,5,4,454,Champions
17263.0,207,1,63.440000000000005,2,2,1,221,Lost Customers
17264.0,423,1,268.28,1,2,1,121,Lost Customers
17265.0,138,2,550.01,3,3,2,332,Loyal Customers
17266.0,1,5,501.71999999999997,5,4,2,542,Loyal Customers
17267.0,126,2,317.2,3,3,2,332,Loyal Customers
17268.0,107,11,1733.8899999999999,3,5,4,354,Loyal Customers
17269.0,385,1,491.81,2,2,2,222,Lost Customers
17270.0,468,2,601.4499999999999,1,3,2,132,At Risk
17271.0,735,1,204.3,1,2,1,121,Lost Customers
17272.0,41,4,2148.63,4,4,4,444,Champions
17273.0,423,1,141.12,1,2,1,121,Lost Customers
17274.0,34,2,573.22,4,3,2,432,Loyal Customers
17275.0,382,1,114.1,2,2,1,221,Lost Customers
17276.0,401,1,502.49,2,2,2,222,Lost Customers
17277.0,227,2,1065.3500000000001,2,3,3,233,At Risk
17278.0,240,2,271.24,2,3,1,231,At Risk
17279.0,57,1,187.82999999999998,4,2,1,421,Potential Loyalists
17280.0,437,1,118.85999999999999,1,2,1,121,Lost Customers
17281.0,373,6,797.8499999999999,2,4,3,243,At Risk
17282.0,129,5,2308.54,3,4,4,344,Loyal Customers
17283.0,378,1,188.46,2,2,1,221,Lost Customers
17284.0,59,8,2788.06,3,5,4,354,Loyal Customers
17285.0,627,2,407.94,1,3,2,132,At Risk
17286.0,21,3,389.18,4,3,2,432,Loyal Customers
17287.0,25,21,3826.86,4,5,5,455,Champions
17288.0,8,11,2468.43,5,5,4,554,Champions
17289.0,31,9,2041.8,4,5,4,454,Champions
17290.0,3,8,1487.96,5,5,4,554,Champions
17291.0,307,1,550.8000000000001,2,2,2,222,Lost Customers
17292.0,471,2,271.75,1,3,1,131,At Risk
17293.0,7,17,3750.63,5,5,5,555,Champions
17294.0,668,2,467.78999999999996,1,3,2,132,At Risk
17295.0,28,3,547.0,4,3,2,432,Loyal Customers
17296.0,729,1,338.13,1,2,2,122,Lost Customers
17297.0,16,1,128.18,5,2,1,521,Potential Loyalists
17298.0,100,5,954.26,3,4,3,343,Loyal Customers
17299.0,11,6,993.23,5,4,3,543,Loyal Customers
17300.0,390,2,393.64,2,3,2,232,At Risk
17301.0,20,2,294.39,4,3,2,432,Loyal Customers
17302.0,14,5,1135.63,5,4,3,543,Loyal Customers
17303.0,360,1,250.04,2,2,1,221,Lost Customers
17304.0,533,1,111.5,1,2,1,121,Lost Customers
17305.0,648,1,2135.46,1,2,4,124,Lost Customers
17306.0,10,21,9782.35,5,5,5,555,Champions
17307.0,394,11,3999.8900000000003,2,5,5,255,At Risk
17308.0,392,2,4511.76,2,3,5,235,At Risk
17309.0,94,3,320.39,3,3,2,332,Loyal Customers
17310.0,386,2,1025.1,2,3,3,233,At Risk
17311.0,77,6,3566.56,3,4,5,345,Loyal Customers
17312.0,138,3,644.3,3,3,3,333,Loyal Customers
17313.0,30,1,2328.84,4,2,4,424,Potential Loyalists
17314.0,24,17,4904.43,4,5,5,455,Champions
17315.0,1,43,9599.58,5,5,5,555,Champions
17316.0,419,1,124.45,1,2,1,121,Lost Customers
17317.0,45,3,2600.34,4,3,4,434,Loyal Customers
17318.0,724,1,157.32999999999998,1,2,1,121,Lost Customers
17319.0,668,1,29.1,1,2,1,121,Lost Customers
17320.0,99,6,2444.85,3,4,4,344,Loyal Customers
17321.0,7,6,1665.21,5,4,4,544,Champions
17322.0,375,5,922.59,2,4,3,243,At Risk
17323.0,14,12,1551.04,5,5,4,554,Champions
17324.0,17,12,2171.07,5,5,4,554,Champions
17325.0,279,3,609.5699999999999,2,3,3,233,At Risk
17326.0,407,2,312.35,2,3,2,232,At Risk
17327.0,409,2,152.35,2,3,1,231,At Risk
17328.0,672,1,104.7,1,2,1,121,Lost Customers
17329.0,13,5,998.53,5,4,3,543,Loyal Customers
17330.0,22,4,423.8,4,4,2,442,Loyal Customers
17331.0,123,1,175.2,3,2,1,321,Need Attention
17332.0,527,5,838.27,1,4,3,143,At Risk
17333.0,85,1,494.25,3,2,2,322,Need Attention
17334.0,301,3,635.15,2,3,3,233,At Risk
17335.0,383,2,497.04,2,3,2,232,At Risk
17336.0,471,1,81.12,1,2,1,121,Lost Customers
17337.0,150,4,1981.06,3,4,4,344,Loyal Customers
17338.0,16,17,11889.33,5,5,5,555,Champions
17339.0,93,3,302.36,3,3,2,332,Loyal Customers
17340.0,29,18,19617.95,4,5,5,455,Champions
17341.0,156,5,1272.21,3,4,4,344,Loyal Customers
17342.0,379,4,1227.54,2,4,4,244,At Risk
17343.0,354,6,1259.94,2,4,4,244,At Risk
17344.0,45,2,457.36,4,3,2,432,Loyal Customers
17345.0,14,10,1586.6299999999999,5,5,4,554,Champions
17346.0,3,26,4998.61,5,5,5,555,Champions
17347.0,85,1,228.96,3,2,1,321,Need Attention
17348.0,14,9,2442.29,5,5,4,554,Champions
17349.0,178,5,772.41,3,4,3,343,Loyal Customers
17350.0,7,7,1893.701,5,4,4,544,Champions
17351.0,35,12,1988.23,4,5,4,454,Champions
17352.0,695,1,36.25,1,2,1,121,Lost Customers
17353.0,128,4,3242.0,3,4,5,345,Loyal Customers
17354.0,50,4,3133.96,4,4,5,445,Champions
17355.0,385,1,273.31,2,2,1,221,Lost Customers
17356.0,311,5,946.47,2,4,3,243,At Risk
17357.0,23,2,384.39,4,3,2,432,Loyal Customers
17358.0,302,5,861.01,2,4,3,243,At Risk
17359.0,10,2,284.46,5,3,1,531,Loyal Customers
17360.0,16,6,1200.51,5,4,3,543,Loyal Customers
17361.0,48,5,871.79,4,4,3,443,Loyal Customers
17362.0,238,7,1024.04,2,4,3,243,At Risk
17363.0,394,3,920.46,2,3,3,233,At Risk
17364.0,0,28,11972.92,5,5,5,555,Champions
17365.0,12,15,8184.49,5,5,5,555,Champions
17366.0,431,2,1077.24,1,3,3,133,At Risk
17367.0,237,1,167.55,2,2,1,221,Lost Customers
17368.0,22,14,2758.29,4,5,4,454,Champions
17369.0,455,1,979.1999999999999,1,2,3,123,Lost Customers
17370.0,72,4,446.18,3,4,2,342,Loyal Customers
17371.0,16,6,655.37,5,4,3,543,Loyal Customers
17372.0,40,28,4347.31,4,5,5,455,Champions
17373.0,39,7,1167.5,4,4,3,443,Loyal Customers
17374.0,218,3,727.11,2,3,3,233,At Risk
17375.0,198,4,660.55,2,4,3,243,At Risk
17376.0,70,4,453.64,3,4,2,342,Loyal Customers
17377.0,23,78,17644.27,4,5,5,455,Champions
17378.0,373,1,10.95,2,2,1,221,Lost Customers
17379.0,10,1,389.71999999999997,5,2,2,522,Potential Loyalists
17380.0,433,3,645.0,1,3,3,133,At Risk
17381.0,8,38,36398.65,5,5,5,555,Champions
17382.0,64,8,902.28,3,5,3,353,Loyal Customers
17383.0,3,2,304.09,5,3,2,532,Loyal Customers
17384.0,18,3,507.55,5,3,2,532,Loyal Customers
17385.0,14,1,256.11,5,2,1,521,Potential Loyalists
17386.0,7,7,2812.77,5,4,4,544,Champions
17387.0,19,2,746.81,4,3,3,433,Loyal Customers
17388.0,77,11,2675.37,3,5,4,354,Loyal Customers
17389.0,0,61,57215.33,5,5,5,555,Champions
17390.0,420,1,149.3,1,2,1,121,Lost Customers
17391.0,163,2,508.8,3,3,2,332,Loyal Customers
17392.0,306,3,585.92,2,3,2,232,At Risk
17393.0,410,2,381.15,1,3,2,132,At Risk
17394.0,218,1,203.86999999999998,2,2,1,221,Lost Customers
17395.0,507,1,97.5,1,2,1,121,Lost Customers
17396.0,38,14,8409.6,4,5,5,455,Champions
17397.0,21,3,1198.28,4,3,3,433,Loyal Customers
17398.0,114,3,653.38,3,3,3,333,Loyal Customers
17400.0,125,8,4623.28,3,5,5,355,Loyal Customers
17401.0,540,1,114.85,1,2,1,121,Lost Customers
17402.0,4,23,4635.5599999999995,5,5,5,555,Champions
17403.0,35,2,382.87,4,3,2,432,Loyal Customers
17404.0,3,23,47781.12,5,5,5,555,Champions
17405.0,0,3,1031.41,5,3,3,533,Loyal Customers
17406.0,332,13,4186.95,2,5,5,255,At Risk
17407.0,411,1,552.9,1,2,2,122,Lost Customers
17408.0,162,3,316.09000000000003,3,3,2,332,Loyal Customers
17409.0,184,10,7793.51,3,5,5,355,Loyal Customers
17410.0,15,5,1214.72,5,4,3,543,Loyal Customers
17411.0,11,5,1425.38,5,4,4,544,Champions
17412.0,2,16,4220.22,5,5,5,555,Champions
17413.0,404,2,560.14,2,3,2,232,At Risk
17414.0,43,6,2249.52,4,4,4,444,Champions
17415.0,79,1,507.84,3,2,2,322,Need Attention
17416.0,29,22,17298.45,4,5,5,455,Champions
17417.0,548,1,164.18,1,2,1,121,Lost Customers
17418.0,41,3,670.0600000000001,4,3,3,433,Loyal Customers
17419.0,10,18,6126.25,5,5,5,555,Champions
17420.0,49,6,953.58,4,4,3,443,Loyal Customers
17421.0,385,3,1059.41,2,3,3,233,At Risk
17422.0,15,11,3594.76,5,5,5,555,Champions
17423.0,45,3,1118.95,4,3,3,433,Loyal Customers
17425.0,18,2,759.17,5,3,3,533,Loyal Customers
17426.0,7,13,8077.77,5,5,5,555,Champions
17427.0,71,1,100.8,3,2,1,321,Need Attention
17428.0,0,45,31466.760000000002,5,5,5,555,Champions
17429.0,127,5,1357.46,3,4,4,344,Loyal Customers
17430.0,32,4,622.57,4,4,3,443,Loyal Customers
17431.0,312,1,403.3,2,2,2,222,Lost Customers
17432.0,17,9,1728.99,5,5,4,554,Champions
17433.0,87,2,569.96,3,3,2,332,Loyal Customers
17434.0,1,7,2373.82,5,4,4,544,Champions
17435.0,410,1,331.35,1,2,2,122,Lost Customers
17436.0,1,5,534.06,5,4,2,542,Loyal Customers
17437.0,529,1,369.68,1,2,2,122,Lost Customers
17438.0,253,5,1422.77,2,4,4,244,At Risk
17439.0,655,1,325.74,1,2,2,122,Lost Customers
17440.0,156,4,323.58,3,4,2,342,Loyal Customers
17441.0,731,1,293.35,1,2,2,122,Lost Customers
17442.0,36,15,4620.3,4,5,5,455,Champions
17443.0,219,1,534.24,2,2,2,222,Lost Customers
17444.0,147,3,2940.04,3,3,5,335,Loyal Customers
17446.0,176,2,120.9,3,3,1,331,Loyal Customers
17447.0,39,2,541.53,4,3,2,432,Loyal Customers
17448.0,496,46,14523.67,1,5,5,155,At Risk
17449.0,1,13,4868.15,5,5,5,555,Champions
17450.0,7,51,244784.25,5,5,5,555,Champions
17451.0,0,7,1721.4,5,4,4,544,Champions
17453.0,17,2,486.71999999999997,5,3,2,532,Loyal Customers
17454.0,191,10,1547.94,2,5,4,254,At Risk
17455.0,203,1,131.7,2,2,1,221,Lost Customers
17456.0,364,2,975.5600000000001,2,3,3,233,At Risk
17457.0,126,14,5984.8099999999995,3,5,5,355,Loyal Customers
17458.0,14,2,529.58,5,3,2,532,Loyal Customers
17459.0,42,2,657.3,4,3,3,433,Loyal Customers
17460.0,93,16,2157.9700000000003,3,5,4,354,Loyal Customers
17461.0,22,3,735.82,4,3,3,433,Loyal Customers
17462.0,59,2,675.69,3,3,3,333,Loyal Customers
17463.0,15,7,2535.26,5,4,4,544,Champions
17464.0,157,3,907.14,3,3,3,333,Loyal Customers
17465.0,425,7,2542.79,1,4,4,144,At Risk
17466.0,9,2,763.28,5,3,3,533,Loyal Customers
17467.0,394,1,102.6,2,2,1,221,Lost Customers
17468.0,9,3,194.8,5,3,1,531,Loyal Customers
17469.0,15,17,5051.25,5,5,5,555,Champions
17470.0,44,11,2626.47,4,5,4,454,Champions
17471.0,474,1,321.65000000000003,1,2,2,122,Lost Customers
17472.0,190,4,922.35,2,4,3,243,At Risk
17473.0,408,2,607.0,2,3,2,232,At Risk
17474.0,599,1,1047.0,1,2,3,123,Lost Customers
17475.0,78,1,194.37,3,2,1,321,Need Attention
17476.0,395,2,489.86,2,3,2,232,At Risk
17477.0,612,2,1144.3,1,3,3,133,At Risk
17478.0,407,2,1272.8,2,3,4,234,At Risk
17479.0,632,1,389.26000000000005,1,2,2,122,Lost Customers
17480.0,77,2,882.23,3,3,3,333,Loyal Customers
17481.0,3,4,1255.59,5,4,4,544,Champions
17482.0,486,2,775.64,1,3,3,133,At Risk
17483.0,64,4,591.73,3,4,2,342,Loyal Customers
17484.0,575,2,209.57,1,3,1,131,At Risk
17486.0,260,1,396.87,2,2,2,222,Lost Customers
17487.0,727,1,160.55,1,2,1,121,Lost Customers
17488.0,640,1,336.5,1,2,2,122,Lost Customers
17489.0,58,2,376.64,4,3,2,432,Loyal Customers
17490.0,0,9,2750.5,5,5,4,554,Champions
17491.0,0,17,5653.67,5,5,5,555,Champions
17492.0,247,3,1122.42,2,3,3,233,At Risk
17493.0,384,1,100.91000000000001,2,2,1,221,Lost Customers
17494.0,501,1,54.699999999999996,1,2,1,121,Lost Customers
17495.0,7,3,806.72,5,3,3,533,Loyal Customers
17496.0,358,4,1412.89,2,4,4,244,At Risk
17497.0,389,2,287.25,2,3,2,232,At Risk
17498.0,75,1,272.22,3,2,1,321,Need Attention
17499.0,289,2,1341.39,2,3,4,234,At Risk
17500.0,16,3,1138.0,5,3,3,533,Loyal Customers
17501.0,220,2,288.6,2,3,2,232,At Risk
17502.0,8,4,689.1,5,4,3,543,Loyal Customers
17503.0,2,2,558.96,5,3,2,532,Loyal Customers
17504.0,205,18,9490.17,2,5,5,255,At Risk
17505.0,161,5,2435.48,3,4,4,344,Loyal Customers
17506.0,75,1,302.2,3,2,2,322,Need Attention
17507.0,261,2,605.58,2,3,2,232,At Risk
17508.0,280,8,4579.23,2,5,5,255,At Risk
17509.0,57,8,6083.64,4,5,5,455,Champions
17510.0,24,2,514.56,4,3,2,432,Loyal Customers
17511.0,2,60,172132.87,5,5,5,555,Champions
17512.0,28,18,5467.820000000001,4,5,5,455,Champions
17513.0,71,3,1158.8,3,3,3,333,Loyal Customers
17514.0,127,2,522.0,3,3,2,332,Loyal Customers
17515.0,30,9,1602.51,4,5,4,454,Champions
17516.0,14,6,947.5,5,4,3,543,Loyal Customers
17517.0,308,1,153.94,2,2,1,221,Lost Customers
17518.0,425,2,329.42,1,3,2,132,At Risk
17519.0,16,15,4774.17,5,5,5,555,Champions
17520.0,53,1,546.81,4,2,2,422,Potential Loyalists
17521.0,29,5,1278.06,4,4,4,444,Champions
17522.0,1,5,1070.71,5,4,3,543,Loyal Customers
17523.0,10,4,652.74,5,4,3,543,Loyal Customers
17524.0,360,3,539.14,2,3,2,232,At Risk
17525.0,359,3,1161.9,2,3,3,233,At Risk
17526.0,4,12,3939.24,5,5,5,555,Champions
17527.0,53,4,939.37,4,4,3,443,Loyal Customers
17528.0,0,8,3628.5,5,5,5,555,Champions
17529.0,609,2,1240.25,1,3,4,134,At Risk
17530.0,0,12,2791.69,5,5,4,554,Champions
17531.0,189,3,1266.82,2,3,4,234,At Risk
17532.0,385,1,65.34,2,2,1,221,Lost Customers
17533.0,434,1,34.8,1,2,1,121,Lost Customers
17534.0,53,5,1668.83,4,4,4,444,Champions
17535.0,279,1,164.4,2,2,1,221,Lost Customers
17536.0,176,3,364.83,3,3,2,332,Loyal Customers
17537.0,29,2,887.67,4,3,3,433,Loyal Customers
17538.0,25,1,98.42,4,2,1,421,Potential Loyalists
17539.0,617,4,1176.84,1,4,3,143,At Risk
17540.0,24,6,1590.6000000000001,4,4,4,444,Champions
17541.0,509,1,119.86,1,2,1,121,Lost Customers
17542.0,269,3,340.85,2,3,2,232,At Risk
17543.0,549,1,120.05,1,2,1,121,Lost Customers
17544.0,389,3,944.82,2,3,3,233,At Risk
17545.0,42,6,1409.8600000000001,4,4,4,444,Champions
17547.0,375,2,727.85,2,3,3,233,At Risk
17548.0,233,4,731.26,2,4,3,243,At Risk
17549.0,23,2,148.86,4,3,1,431,Loyal Customers
17550.0,196,9,2506.64,2,5,4,254,At Risk
17551.0,358,1,290.34,2,2,2,222,Lost Customers
17552.0,59,12,2786.77,3,5,4,354,Loyal Customers
17553.0,129,4,3757.6,3,4,5,345,Loyal Customers
17554.0,0,5,1952.45,5,4,4,544,Champions
17555.0,19,5,1045.74,4,4,3,443,Loyal Customers
17556.0,205,2,300.67,2,3,2,232,At Risk
17557.0,13,4,575.46,5,4,2,542,Loyal Customers
17558.0,392,1,259.17,2,2,1,221,Lost Customers
17559.0,512,1,167.62,1,2,1,121,Lost Customers
17560.0,94,8,1895.8,3,5,4,354,Loyal Customers
17561.0,18,4,703.02,5,4,3,543,Loyal Customers
17562.0,13,7,1122.38,5,4,3,543,Loyal Customers
17563.0,577,2,392.38,1,3,2,132,At Risk
17564.0,23,3,454.01,4,3,2,432,Loyal Customers
17565.0,586,1,131.83,1,2,1,121,Lost Customers
17566.0,7,2,869.77,5,3,3,533,Loyal Customers
17567.0,6,9,4838.08,5,5,5,555,Champions
17568.0,632,1,374.45,1,2,2,122,Lost Customers
17569.0,331,1,344.14,2,2,2,222,Lost Customers
17570.0,381,1,100.0,2,2,1,221,Lost Customers
17571.0,49,5,1630.91,4,4,4,444,Champions
17572.0,70,10,652.21,3,5,3,353,Loyal Customers
17573.0,28,3,380.6,4,3,2,432,Loyal Customers
17574.0,242,1,185.65,2,2,1,221,Lost Customers
17575.0,666,1,171.7,1,2,1,121,Lost Customers
17576.0,7,41,8711.95,5,5,5,555,Champions
17577.0,644,2,348.75,1,3,2,132,At Risk
17578.0,217,7,1047.33,2,4,3,243,At Risk
17579.0,4,4,753.28,5,4,3,543,Loyal Customers
17580.0,252,5,541.02,2,4,2,242,At Risk
17581.0,0,43,17951.17,5,5,5,555,Champions
17582.0,235,5,1446.95,2,4,4,244,At Risk
17583.0,559,1,135.95,1,2,1,121,Lost Customers
17584.0,6,6,5309.42,5,4,5,545,Champions
17585.0,108,7,2064.71,3,4,4,344,Loyal Customers
17586.0,618,1,167.4,1,2,1,121,Lost Customers
17587.0,627,1,176.71,1,2,1,121,Lost Customers
17588.0,99,7,2939.55,3,4,5,345,Loyal Customers
17589.0,59,18,13837.94,3,5,5,355,Loyal Customers
17590.0,1,3,1468.02,5,3,4,534,Loyal Customers
17591.0,72,8,2339.32,3,5,4,354,Loyal Customers
17592.0,738,1,148.3,1,2,1,121,Lost Customers
17593.0,3,11,8092.32,5,5,5,555,Champions
17594.0,84,4,2497.88,3,4,4,344,Loyal Customers
17595.0,11,2,386.69,5,3,2,532,Loyal Customers
17596.0,22,13,4491.46,4,5,5,455,Champions
17597.0,213,5,3484.09,2,4,5,245,At Risk
17598.0,380,1,409.98,2,2,2,222,Lost Customers
17599.0,477,1,52.05,1,2,1,121,Lost Customers
17600.0,17,1,161.67000000000002,5,2,1,521,Potential Loyalists
17601.0,238,2,413.08,2,3,2,232,At Risk
17602.0,1,14,7354.43,5,5,5,555,Champions
17603.0,77,4,1788.38,3,4,4,344,Loyal Customers
17604.0,216,6,942.38,2,4,3,243,At Risk
17605.0,589,1,160.75,1,2,1,121,Lost Customers
17606.0,736,1,87.30000000000001,1,2,1,121,Lost Customers
17607.0,375,1,333.81,2,2,2,222,Lost Customers
17608.0,32,4,488.06,4,4,2,442,Loyal Customers
17609.0,40,11,1887.8999999999999,4,5,4,454,Champions
17610.0,539,5,1511.94,1,4,4,144,At Risk
17611.0,6,28,8337.53,5,5,5,555,Champions
17612.0,52,18,5394.86,4,5,5,455,Champions
17613.0,22,14,4544.55,4,5,5,455,Champions
17614.0,56,1,386.32,4,2,2,422,Potential Loyalists
17615.0,129,6,721.8,3,4,3,343,Loyal Customers
17616.0,173,4,734.4,3,4,3,343,Loyal Customers
17617.0,558,1,385.19,1,2,2,122,Lost Customers
17618.0,5,11,4001.64,5,5,5,555,Champions
17619.0,311,1,214.37,2,2,1,221,Lost Customers
17620.0,59,1,81.44,3,2,1,321,Need Attention
17621.0,20,6,3175.12,4,4,5,445,Champions
17622.0,597,2,1130.21,1,3,3,133,At Risk
17623.0,32,7,2365.77,4,4,4,444,Champions
17624.0,14,4,1568.63,5,4,4,544,Champions
17625.0,17,8,5978.9,5,5,5,555,Champions
17626.0,602,1,254.0,1,2,1,121,Lost Customers
17627.0,478,1,296.36,1,2,2,122,Lost Customers
17628.0,80,1,75.75,3,2,1,321,Need Attention
17629.0,5,10,2455.52,5,5,4,554,Champions
17630.0,169,2,503.59999999999997,3,3,2,332,Loyal Customers
17631.0,1,7,998.49,5,4,3,543,Loyal Customers
17633.0,30,7,2057.39,4,4,4,444,Champions
17634.0,35,9,2358.59,4,5,4,454,Champions
17635.0,423,3,1265.58,1,3,4,134,At Risk
17636.0,18,1,285.56,5,2,1,521,Potential Loyalists
17637.0,30,2,547.0600000000001,4,3,2,432,Loyal Customers
17638.0,646,2,842.4,1,3,3,133,At Risk
17639.0,275,6,615.17,2,4,3,243,At Risk
17640.0,86,6,3168.94,3,4,5,345,Loyal Customers
17642.0,119,5,1824.49,3,4,4,344,Loyal Customers
17643.0,372,2,439.7,2,3,2,232,At Risk
17644.0,0,20,6028.6,5,5,5,555,Champions
17646.0,218,12,3898.79,2,5,5,255,At Risk
17647.0,64,3,331.65999999999997,3,3,2,332,Loyal Customers
17648.0,60,5,2216.37,3,4,4,344,Loyal Customers
17649.0,137,3,1578.89,3,3,4,334,Loyal Customers
17650.0,20,1,166.08,4,2,1,421,Potential Loyalists
17651.0,11,16,5703.52,5,5,5,555,Champions
17652.0,24,12,4867.72,4,5,5,455,Champions
17653.0,36,4,1207.56,4,4,3,443,Loyal Customers
17654.0,276,1,117.55,2,2,1,221,Lost Customers
17655.0,10,9,2976.38,5,5,5,555,Champions
17656.0,72,5,1674.69,3,4,4,344,Loyal Customers
17657.0,429,1,126.0,1,2,1,121,Lost Customers
17658.0,25,2,595.42,4,3,2,432,Loyal Customers
17659.0,16,14,3586.9900000000002,5,5,5,555,Champions
17660.0,140,2,342.22,3,3,2,332,Loyal Customers
17662.0,661,2,412.92,1,3,2,132,At Risk
17663.0,25,17,5175.83,4,5,5,455,Champions
17664.0,18,4,1166.23,5,4,3,543,Loyal Customers
17665.0,492,1,563.1,1,2,2,122,Lost Customers
17666.0,3,5,2047.8,5,4,4,544,Champions
17667.0,65,9,3950.7,3,5,5,355,Loyal Customers
17668.0,0,2,347.75,5,3,2,532,Loyal Customers
17669.0,42,10,6142.35,4,5,5,455,Champions
17670.0,227,1,205.7,2,2,1,221,Lost Customers
17671.0,15,5,2009.16,5,4,4,544,Champions
17672.0,49,7,5778.63,4,4,5,445,Champions
17673.0,1,13,4173.88,5,5,5,555,Champions
17674.0,73,2,551.04,3,3,2,332,Loyal Customers
17675.0,0,70,37642.48,5,5,5,555,Champions
17676.0,3,10,2448.64,5,5,4,554,Champions
17677.0,1,54,35058.46,5,5,5,555,Champions
17678.0,263,2,599.76,2,3,2,232,At Risk
17679.0,52,7,3577.61,4,4,5,445,Champions
17680.0,23,3,497.45,4,3,2,432,Loyal Customers
17681.0,596,5,731.2,1,4,3,143,At Risk
17682.0,9,11,4065.28,5,5,5,555,Champions
17683.0,385,3,819.01,2,3,3,233,At Risk
17684.0,43,1,239.41,4,2,1,421,Potential Loyalists
17685.0,16,12,5454.95,5,5,5,555,Champions
17686.0,6,9,8296.81,5,5,5,555,Champions
17687.0,420,1,432.68,1,2,2,122,Lost Customers
17688.0,393,1,304.2,2,2,2,222,Lost Customers
17689.0,387,2,317.08,2,3,2,232,At Risk
17690.0,29,20,6963.8,4,5,5,455,Champions
17691.0,357,4,637.5500000000001,2,4,3,243,At Risk
17692.0,126,12,2975.8,3,5,5,355,Loyal Customers
17693.0,136,1,200.47,3,2,1,321,Need Attention
17694.0,141,3,1695.97,3,3,4,334,Loyal Customers
17695.0,131,5,1746.04,3,4,4,344,Loyal Customers
17696.0,37,27,7679.59,4,5,5,455,Champions
17697.0,235,1,338.95,2,2,2,222,Lost Customers
17698.0,260,1,154.95,2,2,1,221,Lost Customers
17699.0,476,2,442.0,1,3,2,132,At Risk
17700.0,16,14,6679.97,5,5,5,555,Champions
17701.0,252,1,417.95,2,2,2,222,Lost Customers
17702.0,29,6,3144.04,4,4,5,445,Champions
17703.0,34,4,1094.84,4,4,3,443,Loyal Customers
17704.0,168,2,885.19,3,3,3,333,Loyal Customers
17705.0,2,11,2083.9,5,5,4,554,Champions
17706.0,3,31,20272.15,5,5,5,555,Champions
17707.0,184,8,609.3000000000001,3,5,3,353,Loyal Customers
17708.0,187,4,884.1800000000001,3,4,3,343,Loyal Customers
17709.0,169,5,671.01,3,4,3,343,Loyal Customers
17710.0,423,1,293.5,1,2,2,122,Lost Customers
17711.0,10,2,385.1,5,3,2,532,Loyal Customers
17712.0,44,1,522.91,4,2,2,422,Potential Loyalists
17713.0,381,4,1198.09,2,4,3,243,At Risk
17714.0,320,5,1410.18,2,4,4,244,At Risk
17715.0,200,2,489.59999999999997,2,3,2,232,At Risk
17716.0,22,24,15956.97,4,5,5,455,Champions
17717.0,420,1,376.92,1,2,2,122,Lost Customers
